Date,Open,High,Low,Close,Adj Close,Volume
2000-08-11,0.493300,0.493300,0.493300,0.493300,0.027223,0
2000-08-14,0.521100,0.521100,0.493300,0.514150,0.028373,812236
2000-08-15,0.521100,0.521100,0.507200,0.507200,0.027990,186328
2000-08-16,0.514150,0.514150,0.507200,0.514150,0.028373,671338
2000-08-17,0.514150,0.514150,0.507200,0.507200,0.027990,181631
2000-08-18,0.500250,0.500250,0.500250,0.500250,0.027606,2309190
2000-08-21,0.555840,0.555840,0.541940,0.541940,0.029907,1542046
2000-08-22,0.569730,0.569730,0.507200,0.521100,0.028757,21308735
2000-08-23,0.521100,0.521100,0.521100,0.521100,0.028757,0
2000-08-24,0.528040,0.528040,0.507200,0.514150,0.028373,1052728
2000-08-25,0.534990,0.534990,0.514150,0.528040,0.029140,828238
2000-08-28,0.521100,0.521100,0.507200,0.514150,0.028373,277666
2000-08-29,0.514150,0.514150,0.514150,0.514150,0.028373,0
2000-08-30,0.514150,0.514150,0.514150,0.514150,0.028373,0
2000-08-31,0.528040,0.528040,0.507200,0.507200,0.027990,375843
2000-09-01,0.521100,0.521100,0.507200,0.507200,0.027990,226650
2000-09-04,0.521100,0.521100,0.514150,0.521100,0.028757,240082
2000-09-05,0.521100,0.521100,0.521100,0.521100,0.028757,0
2000-09-06,0.548890,0.548890,0.528040,0.534990,0.029523,1351148
2000-09-07,0.534990,0.534990,0.514150,0.521100,0.028757,552602
2000-09-08,0.507200,0.507200,0.486360,0.507200,0.027990,510604
2000-09-11,0.507200,0.507200,0.493300,0.500250,0.027606,161803
2000-09-12,0.479410,0.479410,0.437720,0.444670,0.024539,285980
2000-09-13,0.486360,0.486360,0.472460,0.479410,0.026456,396167
2000-09-14,0.479410,0.479410,0.458560,0.472460,0.026073,157672
2000-09-15,0.465510,0.465510,0.451620,0.458560,0.025306,127248
2000-09-18,0.458560,0.458560,0.458560,0.458560,0.025306,0
2000-09-19,0.458560,0.458560,0.458560,0.458560,0.025306,0
2000-09-20,0.409930,0.409930,0.382140,0.402980,0.022238,505660
2000-09-21,0.402980,0.402980,0.402980,0.402980,0.022238,0
2000-09-22,0.402980,0.402980,0.402980,0.402980,0.022238,0
2000-09-25,0.402980,0.402980,0.402980,0.402980,0.022238,0
2000-09-26,0.402980,0.402980,0.402980,0.402980,0.022238,0
2000-09-27,0.402980,0.402980,0.402980,0.402980,0.022238,0
2000-09-28,0.409930,0.409930,0.396030,0.402980,0.022238,256968
2000-09-29,0.402980,0.402980,0.389080,0.396030,0.021855,69064
2000-10-02,0.396030,0.396030,0.389080,0.389080,0.021471,66392
2000-10-03,0.389080,0.389080,0.389080,0.389080,0.021471,0
2000-10-04,0.409930,0.409930,0.396030,0.402980,0.022238,197914
2000-10-05,0.402980,0.402980,0.402980,0.402980,0.022238,0
2000-10-06,0.402980,0.402980,0.402980,0.402980,0.022238,0
2000-10-09,0.402980,0.402980,0.402980,0.402980,0.022238,0
2000-10-10,0.458560,0.458560,0.437720,0.451620,0.024923,764476
2000-10-11,0.472460,0.472460,0.451620,0.465510,0.025689,906354
2000-10-12,0.465510,0.465510,0.465510,0.465510,0.025689,0
2000-10-13,0.465510,0.465510,0.444670,0.451620,0.024923,415969
2000-10-16,0.451620,0.451620,0.451620,0.451620,0.024923,0
2000-10-17,0.500250,0.500250,0.486360,0.493300,0.027223,592140
2000-10-18,0.541940,0.541940,0.500250,0.507200,0.027990,1139309
2000-10-19,0.507200,0.507200,0.493300,0.500250,0.027606,494933
2000-10-20,0.521100,0.521100,0.507200,0.521100,0.028757,614361
2000-10-23,0.521100,0.521100,0.521100,0.521100,0.028757,0
2000-10-24,0.528040,0.528040,0.507200,0.507200,0.027990,637231
2000-10-25,0.521100,0.521100,0.514150,0.521100,0.028757,337806
2000-10-26,0.507200,0.507200,0.493300,0.500250,0.027606,494933
2000-10-27,0.500250,0.500250,0.500250,0.500250,0.027606,0
2000-10-30,0.528040,0.528040,0.493300,0.528040,0.029140,820926
2000-10-31,0.528040,0.528040,0.528040,0.528040,0.029140,0
2000-11-01,0.514150,0.514150,0.500250,0.514150,0.028373,317108
2000-11-02,0.514150,0.514150,0.514150,0.514150,0.028373,0
2000-11-03,0.479410,0.479410,0.465510,0.472460,0.026073,365637
2000-11-06,0.479410,0.479410,0.465510,0.472460,0.026073,809812
2000-11-07,0.507200,0.507200,0.458560,0.493300,0.027223,4260782
2000-11-08,0.472460,0.472460,0.458560,0.472460,0.026073,206975
2000-11-09,0.479410,0.479410,0.458560,0.472460,0.026073,312992
2000-11-10,0.472460,0.472460,0.465510,0.472460,0.026073,120280
2000-11-13,0.472460,0.472460,0.458560,0.458560,0.025306,102764
2000-11-14,0.458560,0.458560,0.423820,0.430770,0.023772,255629
2000-11-15,0.451620,0.451620,0.430770,0.444670,0.024539,221471
2000-11-16,0.444670,0.444670,0.430770,0.430770,0.023772,74193
2000-11-17,0.437720,0.437720,0.423820,0.430770,0.023772,86580
2000-11-20,0.423820,0.423820,0.389080,0.389080,0.021471,155532
2000-11-21,0.389080,0.389080,0.389080,0.389080,0.021471,0
2000-11-22,0.354350,0.354350,0.319610,0.340450,0.018788,240765
2000-11-23,0.382140,0.382140,0.357820,0.364770,0.020130,369887
2000-11-24,0.361290,0.361290,0.340450,0.340450,0.018788,143193
2000-11-27,0.361290,0.361290,0.336980,0.336980,0.018596,72958
2000-11-28,0.343920,0.343920,0.298760,0.298760,0.016487,158907
2000-11-29,0.302240,0.302240,0.257070,0.291810,0.016104,275031
2000-11-30,0.319610,0.319610,0.302240,0.312660,0.017254,85572
2000-12-01,0.298760,0.298760,0.277920,0.277920,0.015337,201275
2000-12-04,0.277920,0.277920,0.243180,0.250130,0.013803,121230
2000-12-05,0.274440,0.274440,0.264020,0.274440,0.015145,97684
2000-12-06,0.333500,0.333500,0.319610,0.333500,0.018404,42892
2000-12-07,0.402980,0.402980,0.347400,0.368240,0.020321,384135
2000-12-08,0.340450,0.340450,0.298760,0.305710,0.016871,150892
2000-12-11,0.354350,0.354350,0.319610,0.326550,0.018021,76392
2000-12-12,0.326550,0.326550,0.316130,0.319610,0.017638,47085
2000-12-13,0.316130,0.316130,0.281390,0.281390,0.015529,106018
2000-12-14,0.288340,0.288340,0.274440,0.281390,0.015529,74004
2000-12-15,0.340450,0.340450,0.298760,0.305710,0.016871,150892
2000-12-18,0.291810,0.291810,0.277920,0.288340,0.015912,50324
2000-12-19,0.288340,0.288340,0.277920,0.277920,0.015337,26276
2000-12-20,0.316130,0.316130,0.281390,0.281390,0.015529,106018
2000-12-21,0.284870,0.284870,0.281390,0.281390,0.015529,47634
2000-12-22,0.288340,0.288340,0.281390,0.284870,0.015721,141384
2000-12-25,0.291810,0.291810,0.277920,0.288340,0.015912,50324
2000-12-26,0.288340,0.288340,0.288340,0.288340,0.015912,0
2000-12-27,0.288340,0.288340,0.288340,0.288340,0.015912,0
2000-12-28,0.288340,0.288340,0.288340,0.288340,0.015912,0
2000-12-29,0.288340,0.288340,0.288340,0.288340,0.015912,0
2001-01-01,0.288340,0.288340,0.288340,0.288340,0.015912,0
2001-01-02,0.288340,0.288340,0.281390,0.284870,0.015721,26695
2001-01-03,0.305710,0.305710,0.281390,0.298760,0.016487,321133
2001-01-04,0.312660,0.312660,0.295290,0.305710,0.016871,305349
2001-01-05,0.316130,0.316130,0.302240,0.305710,0.016871,236770
2001-01-08,0.319610,0.319610,0.298760,0.319610,0.017638,596327
2001-01-09,0.326550,0.326550,0.316130,0.319610,0.017638,330788
2001-01-10,0.330030,0.330030,0.323080,0.330030,0.018213,336394
2001-01-11,0.354350,0.354350,0.333500,0.343920,0.018979,740527
2001-01-12,0.343920,0.343920,0.333500,0.340450,0.018788,177175
2001-01-15,0.368240,0.368240,0.347400,0.347400,0.019171,496096
2001-01-16,0.343920,0.343920,0.326550,0.333500,0.018404,281688
2001-01-17,0.350870,0.350870,0.340450,0.343920,0.018979,165401
2001-01-18,null,null,null,null,null,null
2001-01-19,0.347400,0.347400,0.330030,0.340450,0.018788,214671
2001-01-22,0.354350,0.354350,0.343920,0.350870,0.019363,244234
2001-01-23,0.333500,0.333500,0.323080,0.330030,0.018213,314936
2001-01-24,null,null,null,null,null,null
2001-01-25,0.323080,0.323080,0.312660,0.323080,0.017829,154217
2001-01-26,0.323080,0.323080,0.316130,0.319610,0.017638,104201
2001-01-29,0.312660,0.312660,0.298760,0.298760,0.016487,83505
2001-01-30,0.302240,0.302240,0.291810,0.295290,0.016296,96065
2001-01-31,0.298760,0.298760,0.291810,0.291810,0.016104,65974
2001-02-01,0.302240,0.302240,0.295290,0.298760,0.016487,172926
2001-02-02,0.298760,0.298760,0.291810,0.291810,0.016104,114746
2001-02-05,0.288340,0.288340,0.277920,0.281390,0.015529,98446
2001-02-06,0.267500,0.267500,0.257070,0.264020,0.014570,96536
2001-02-07,null,null,null,null,null,null
2001-02-08,0.288340,0.288340,0.277920,0.281390,0.015529,316957
2001-02-09,0.270970,0.270970,0.260550,0.264020,0.014570,111357
2001-02-12,0.260550,0.260550,0.243180,0.250130,0.013803,66491
2001-02-13,0.250130,0.250130,0.239700,0.246650,0.013611,117947
2001-02-14,0.274440,0.274440,0.250130,0.270970,0.014953,504084
2001-02-15,0.288340,0.288340,0.250130,0.267500,0.014762,3160830
2001-02-16,null,null,null,null,null,null
2001-02-19,0.267500,0.267500,0.267500,0.267500,0.014762,0
2001-02-20,0.267500,0.267500,0.267500,0.267500,0.014762,0
2001-02-21,0.267500,0.267500,0.267500,0.267500,0.014762,0
2001-02-22,0.204960,0.204960,0.163280,0.204960,0.011311,283098
2001-02-23,0.204960,0.204960,0.204960,0.204960,0.011311,0
2001-02-26,0.204960,0.204960,0.204960,0.204960,0.011311,0
2001-02-27,0.204960,0.204960,0.204960,0.204960,0.011311,0
2001-02-28,0.225810,0.225810,0.191070,0.194540,0.010736,1643189
2001-03-01,0.215390,0.215390,0.201490,0.215390,0.011886,197658
2001-03-02,0.225810,0.225810,0.211910,0.222330,0.012269,399207
2001-03-05,0.222330,0.222330,0.222330,0.222330,0.012269,0
2001-03-06,0.222330,0.222330,0.222330,0.222330,0.012269,0
2001-03-07,0.222330,0.222330,0.222330,0.222330,0.012269,0
2001-03-08,0.222330,0.222330,0.222330,0.222330,0.012269,0
2001-03-09,0.225810,0.225810,0.211910,0.222330,0.012269,399207
2001-03-12,0.229280,0.229280,0.218860,0.225810,0.012461,313741
2001-03-13,0.225810,0.225810,0.225810,0.225810,0.012461,0
2001-03-14,0.208440,0.208440,0.198020,0.208440,0.011503,95784
2001-03-15,0.208440,0.208440,0.194540,0.204960,0.011311,83401
2001-03-16,0.222330,0.222330,0.211910,0.218860,0.012078,245690
2001-03-19,0.225810,0.225810,0.215390,0.222330,0.012269,222304
2001-03-20,0.236230,0.236230,0.218860,0.232760,0.012845,488713
2001-03-21,0.243180,0.243180,0.222330,0.243180,0.013420,471180
2001-03-22,0.232760,0.232760,0.222330,0.225810,0.012461,290359
2001-03-23,0.225810,0.225810,0.225810,0.225810,0.012461,0
2001-03-26,0.250130,0.250130,0.236230,0.239700,0.013228,632906
2001-03-27,0.236230,0.236230,0.225810,0.229280,0.012653,159443
2001-03-28,0.222330,0.222330,0.201490,0.201490,0.011119,260293
2001-03-29,0.211910,0.211910,0.201490,0.208440,0.011503,438819
2001-03-30,0.218860,0.218860,0.204960,0.215390,0.011886,416346
2001-04-02,0.232760,0.232760,0.222330,0.229280,0.012653,268752
2001-04-03,0.229280,0.229280,0.218860,0.225810,0.012461,341756
2001-04-04,0.222330,0.222330,0.215390,0.222330,0.012269,102743
2001-04-05,0.246650,0.246650,0.222330,0.246650,0.013611,2144517
2001-04-06,0.239700,0.239700,0.229280,0.232760,0.012845,350360
2001-04-09,0.232760,0.232760,0.232760,0.232760,0.012845,0
2001-04-10,0.236230,0.236230,0.222330,0.236230,0.013036,677757
2001-04-11,0.243180,0.243180,0.232760,0.236230,0.013036,558693
2001-04-12,0.246650,0.246650,0.236230,0.246650,0.013611,351967
2001-04-13,0.253600,0.253600,0.246650,0.250130,0.013803,558079
2001-04-16,0.253600,0.253600,0.243180,0.250130,0.013803,402463
2001-04-17,0.264020,0.264020,0.250130,0.257070,0.014186,1351183
2001-04-18,0.267500,0.267500,0.253600,0.260550,0.014378,1116557
2001-04-19,0.274440,0.274440,0.264020,0.270970,0.014953,525688
2001-04-20,0.284870,0.284870,0.274440,0.281390,0.015529,907538
2001-04-23,0.281390,0.281390,0.281390,0.281390,0.015529,0
2001-04-24,0.288340,0.288340,0.281390,0.284870,0.015721,419716
2001-04-25,0.298760,0.298760,0.288340,0.295290,0.016296,1007240
2001-04-26,0.298760,0.298760,0.288340,0.295290,0.016296,1007240
2001-04-27,0.340450,0.340450,0.309180,0.340450,0.018788,1236330
2001-04-30,0.319610,0.319610,0.291810,0.309180,0.017062,961939
2001-05-01,0.309180,0.309180,0.309180,0.309180,0.017062,0
2001-05-02,0.323080,0.323080,0.305710,0.319610,0.017638,2539004
2001-05-03,0.343920,0.343920,0.330030,0.333500,0.018404,1287262
2001-05-04,0.340450,0.340450,0.323080,0.340450,0.018788,936514
2001-05-07,0.333500,0.333500,0.323080,0.330030,0.018213,436719
2001-05-08,0.330030,0.330030,0.330030,0.330030,0.018213,0
2001-05-09,0.330030,0.330030,0.330030,0.330030,0.018213,0
2001-05-10,0.319610,0.319610,0.309180,0.309180,0.017062,236200
2001-05-11,0.305710,0.305710,0.291810,0.298760,0.016487,321172
2001-05-14,0.319610,0.319610,0.284870,0.319610,0.017638,1910970
2001-05-15,0.357820,0.357820,0.333500,0.357820,0.019746,3425703
2001-05-16,0.375190,0.375190,0.361290,0.375190,0.020705,2370602
2001-05-17,0.402980,0.402980,0.375190,0.389080,0.021471,2124801
2001-05-18,0.389080,0.389080,0.389080,0.389080,0.021471,0
2001-05-21,0.423820,0.423820,0.409930,0.416880,0.023006,597889
2001-05-22,0.430770,0.430770,0.416880,0.430770,0.023772,1266187
2001-05-23,0.437720,0.437720,0.416880,0.430770,0.023772,1499216
2001-05-24,0.430770,0.430770,0.430770,0.430770,0.023772,0
2001-05-25,0.451620,0.451620,0.416880,0.451620,0.024923,3556601
2001-05-28,0.472460,0.472460,0.451620,0.465510,0.025689,1097496
2001-05-29,0.465510,0.465510,0.465510,0.465510,0.025689,0
2001-05-30,0.465510,0.465510,0.465510,0.465510,0.025689,0
2001-05-31,0.389080,0.389080,0.340450,0.347400,0.019171,315163
2001-06-01,0.402980,0.402980,0.382140,0.402980,0.022238,539901
2001-06-04,0.423820,0.423820,0.409930,0.423820,0.023389,674512
2001-06-05,0.451620,0.451620,0.416880,0.430770,0.023772,759959
2001-06-06,0.430770,0.430770,0.430770,0.430770,0.023772,0
2001-06-07,0.423820,0.423820,0.409930,0.423820,0.023389,385729
2001-06-08,0.423820,0.423820,0.409930,0.416880,0.023006,551427
2001-06-11,0.437720,0.437720,0.409930,0.437720,0.024156,2487179
2001-06-12,0.423820,0.423820,0.396030,0.402980,0.022238,258614
2001-06-13,0.416880,0.416880,0.396030,0.409930,0.022622,587325
2001-06-14,0.409930,0.409930,0.396030,0.409930,0.022622,199494
2001-06-15,0.423820,0.423820,0.409930,0.416880,0.023006,138566
2001-06-18,0.416880,0.416880,0.416880,0.416880,0.023006,0
2001-06-19,0.416880,0.416880,0.368240,0.389080,0.021471,629366
2001-06-20,0.375190,0.375190,0.361290,0.368240,0.020321,251253
2001-06-21,0.382140,0.382140,0.368240,0.368240,0.020321,145180
2001-06-22,0.389080,0.389080,0.375190,0.389080,0.021471,50598
2001-06-25,0.396030,0.396030,0.375190,0.389080,0.021471,160344
2001-06-26,0.389080,0.389080,0.375190,0.389080,0.021471,194216
2001-06-27,0.402980,0.402980,0.389080,0.402980,0.022238,330659
2001-06-28,0.402980,0.402980,0.402980,0.402980,0.022238,0
2001-06-29,0.416880,0.416880,0.396030,0.416880,0.023006,491462
2001-07-02,0.423820,0.423820,0.409930,0.423820,0.023389,207664
2001-07-03,0.423820,0.423820,0.423820,0.423820,0.023389,0
2001-07-04,0.409930,0.409930,0.402980,0.409930,0.022622,111615
2001-07-05,0.409930,0.409930,0.396030,0.409930,0.022622,137290
2001-07-06,0.402980,0.402980,0.382140,0.389080,0.021471,131547
2001-07-09,0.396030,0.396030,0.375190,0.396030,0.021855,163967
2001-07-10,0.416880,0.416880,0.382140,0.409930,0.022622,155809
2001-07-11,0.409930,0.409930,0.409930,0.409930,0.022622,0
2001-07-12,0.354350,0.354350,0.305710,0.326550,0.018021,499456
2001-07-13,0.354350,0.354350,0.333500,0.336980,0.018596,291201
2001-07-16,0.336980,0.336980,0.323080,0.326550,0.018021,88415
2001-07-17,0.326550,0.326550,0.326550,0.326550,0.018021,0
2001-07-18,0.340450,0.340450,0.319610,0.333500,0.018404,346777
2001-07-19,0.371720,0.371720,0.350870,0.371720,0.020513,227744
2001-07-20,0.416880,0.416880,0.402980,0.409930,0.022622,554830
2001-07-23,0.437720,0.437720,0.423820,0.430770,0.023772,80938
2001-07-24,0.430770,0.430770,0.430770,0.430770,0.023772,0
2001-07-25,0.402980,0.402980,0.375190,0.389080,0.021471,937315
2001-07-26,0.389080,0.389080,0.375190,0.382140,0.021088,256435
2001-07-27,0.396030,0.396030,0.382140,0.389080,0.021471,226102
2001-07-30,0.375190,0.375190,0.361290,0.368240,0.020321,174676
2001-07-31,0.382140,0.382140,0.354350,0.361290,0.019938,735109
2001-08-01,0.361290,0.361290,0.361290,0.361290,0.019938,0
2001-08-02,0.389080,0.389080,0.375190,0.382140,0.021088,256435
2001-08-03,0.382140,0.382140,0.382140,0.382140,0.021088,0
2001-08-06,0.382140,0.382140,0.382140,0.382140,0.021088,0
2001-08-07,0.277920,0.277920,0.267500,0.270970,0.014953,100105
2001-08-08,0.284870,0.284870,0.267500,0.267500,0.014762,3906020
2001-08-09,0.267500,0.267500,0.267500,0.267500,0.014762,0
2001-08-10,0.253600,0.253600,0.246650,0.246650,0.013611,304540
2001-08-13,0.250130,0.250130,0.236230,0.236230,0.013036,131054
2001-08-14,0.229280,0.229280,0.218860,0.222330,0.012269,176956
2001-08-15,0.218860,0.218860,0.208440,0.211910,0.011694,445168
2001-08-16,0.218860,0.218860,0.211910,0.215390,0.011886,455176
2001-08-17,0.229280,0.229280,0.218860,0.225810,0.012461,963803
2001-08-20,0.232760,0.232760,0.222330,0.222330,0.012269,1070217
2001-08-21,0.229280,0.229280,0.222330,0.225810,0.012461,315495
2001-08-22,0.229280,0.229280,0.218860,0.218860,0.012078,370847
2001-08-23,0.225810,0.225810,0.222330,0.225810,0.012461,324601
2001-08-24,0.229280,0.229280,0.222330,0.229280,0.012653,536878
2001-08-27,0.232760,0.232760,0.229280,0.229280,0.012653,296187
2001-08-28,0.229280,0.229280,0.229280,0.229280,0.012653,0
2001-08-29,0.239700,0.239700,0.229280,0.232760,0.012845,281296
2001-08-30,0.232760,0.232760,0.232760,0.232760,0.012845,0
2001-08-31,0.229280,0.229280,0.218860,0.225810,0.012461,142394
2001-09-03,0.225810,0.225810,0.225810,0.225810,0.012461,0
2001-09-04,0.222330,0.222330,0.211910,0.211910,0.011694,269149
2001-09-05,0.218860,0.218860,0.215390,0.218860,0.012078,316280
2001-09-06,0.218860,0.218860,0.211910,0.215390,0.011886,357556
2001-09-07,0.215390,0.215390,0.215390,0.215390,0.011886,0
2001-09-10,0.208440,0.208440,0.201490,0.204960,0.011311,243237
2001-09-11,0.204960,0.204960,0.204960,0.204960,0.011311,0
2001-09-12,0.204960,0.204960,0.204960,0.204960,0.011311,0
2001-09-13,0.204960,0.204960,0.204960,0.204960,0.011311,0
2001-09-14,0.204960,0.204960,0.204960,0.204960,0.011311,0
2001-09-17,0.204960,0.204960,0.204960,0.204960,0.011311,0
2001-09-18,0.204960,0.204960,0.204960,0.204960,0.011311,0
2001-09-19,0.204960,0.204960,0.204960,0.204960,0.011311,0
2001-09-20,0.204960,0.204960,0.204960,0.204960,0.011311,0
2001-09-21,0.204960,0.204960,0.204960,0.204960,0.011311,0
2001-09-24,0.204960,0.204960,0.204960,0.204960,0.011311,0
2001-09-25,0.137570,0.137570,0.133400,0.136180,0.007515,366385
2001-09-26,0.132010,0.132010,0.129230,0.129230,0.007132,0
2001-09-27,0.130620,0.130620,0.126450,0.129230,0.007132,136067
2001-09-28,0.129230,0.129230,0.129230,0.129230,0.007132,0
2001-10-01,0.137570,0.137570,0.132010,0.134790,0.007438,565439
2001-10-02,0.143130,0.143130,0.134790,0.138960,0.007669,1346040
2001-10-03,0.149380,0.149380,0.137570,0.149380,0.008244,5415071
2001-10-04,0.152850,0.152850,0.145910,0.145910,0.008052,623835
2001-10-05,0.145910,0.145910,0.138960,0.142430,0.007860,232936
2001-10-08,0.135480,0.135480,0.125060,0.130620,0.007208,1108325
2001-10-09,0.140350,0.140350,0.133400,0.138960,0.007669,1666829
2001-10-10,0.149380,0.149380,0.140350,0.145910,0.008052,2756228
2001-10-11,0.170220,0.170220,0.145910,0.163280,0.009011,4736920
2001-10-12,0.170220,0.170220,0.156330,0.156330,0.008627,1791206
2001-10-15,0.180650,0.180650,0.156330,0.170220,0.009394,4308389
2001-10-16,0.173700,0.173700,0.166750,0.170220,0.009394,1239631
2001-10-17,0.177170,0.177170,0.170220,0.173700,0.009586,719355
2001-10-18,0.177170,0.177170,0.170220,0.173700,0.009586,443230
2001-10-19,0.173700,0.173700,0.163280,0.166750,0.009202,456988
2001-10-22,0.177170,0.177170,0.166750,0.177170,0.009777,677420
2001-10-23,0.191070,0.191070,0.180650,0.184120,0.010161,1823853
2001-10-24,0.198020,0.198020,0.184120,0.194540,0.010736,2006398
2001-10-25,0.211910,0.211910,0.198020,0.198020,0.010928,3622718
2001-10-26,0.204960,0.204960,0.194540,0.198020,0.010928,3265387
2001-10-29,0.198020,0.198020,0.198020,0.198020,0.010928,0
2001-10-30,0.201490,0.201490,0.191070,0.198020,0.010928,2258108
2001-10-31,0.198020,0.198020,0.187590,0.187590,0.010352,780591
2001-11-01,0.201490,0.201490,0.194540,0.194540,0.010736,705101
2001-11-02,0.198020,0.198020,0.187590,0.194540,0.010736,758621
2001-11-05,0.211910,0.211910,0.191070,0.208440,0.011503,3632758
2001-11-06,0.225810,0.225810,0.215390,0.222330,0.012269,1957281
2001-11-07,0.229280,0.229280,0.218860,0.225810,0.012461,1929714
2001-11-08,0.229280,0.229280,0.222330,0.225810,0.012461,773988
2001-11-09,0.225810,0.225810,0.225810,0.225810,0.012461,0
2001-11-12,0.218860,0.218860,0.204960,0.215390,0.011886,490425
2001-11-13,0.222330,0.222330,0.211910,0.211910,0.011694,818267
2001-11-14,0.218860,0.218860,0.211910,0.215390,0.011886,504388
2001-11-15,0.225810,0.225810,0.218860,0.222330,0.012269,1295078
2001-11-16,0.229280,0.229280,0.218860,0.218860,0.012078,1224512
2001-11-19,0.236230,0.236230,0.222330,0.232760,0.012845,1782813
2001-11-20,0.243180,0.243180,0.229280,0.229280,0.012653,1621043
2001-11-21,0.225810,0.225810,0.218860,0.222330,0.012269,764326
