"Date","Close","Close_EMA5","Volume_EMA5","USD_TRY_EMA5","CrudeOil_EMA5","BIST_EMA5","Close_Abs_Change","Close_ROC1","Volume_EMA5_ROC1","Volume_EMA5_ROC5","Increase","Close_ROC1_lag1","Close_ROC5_lag1","USD_TRY_ROC1_lag1","USD_TRY_ROC5_lag1","CrudeOil_ROC1_lag1","CrudeOil_ROC5_lag1","BIST_ROC1_lag1","BIST_ROC5_lag1"
2000-05-10,0.81986,0.81986,374931,0.6143,17.26183,17777.13,0,0,0,0,"X0",0,0,0,0,0,0,0,0
2000-05-11,0.77817,0.81986,374931,0.6143,17.26183,17777.13,-0.04169,-5.08501451467324,0,0,"X.1",0,0,0,0,0,0,0,0
2000-05-12,0.83375,0.805963333333333,344587,0.615166666666667,17.493873,17816.9866666667,0.05558,7.14239819062672,-8.09322248627081,-8.09322248627081,"X1",-5.08501451467324,-5.08501451467324,0.423245971023937,0.423245971023937,4.03276477638813,4.03276477638813,0.672605758072308,0.672605758072308
2000-05-15,0.77817,0.815225555555556,1557469.66666667,0.615444444444444,17.7445553333333,17730.4777777778,-0.05558,-6.66626686656671,351.981550861369,315.401678353261,"X.1",7.14239819062672,1.69419169126436,-0.145890744042797,0.276737750284883,1.60352855243741,5.70095986346756,-1.89554498874095,-1.23568877540976
2000-05-16,0.75038,0.802873703703704,1234760.11111111,0.615262962962963,17.9623062222222,17491.3285185185,-0.02779,-3.57119909531336,-20.7201181802934,229.329959675543,"X.1",-6.66626686656671,-5.08501451467324,-0.178571428571427,0.0976721471593757,0.832449117391721,6.58086657092557,-3.10084716126365,-4.29821911635906
2000-05-17,0.70869,0.785375802469136,1029152.74074074,0.616208641975309,18.1002418148148,17491.7290123457,-0.04169,-5.55585170180442,-16.6516045116936,174.491237251852,"X.1",-3.57119909531336,-8.47461761764203,0.520409822735401,0.618590265342671,-0.117921656753898,6.45518464728247,2.81842799313232,-1.60093333400837
2000-05-18,0.6809,0.759813868312757,840100.493827161,0.618039094650206,18.1429092098765,17302.9226748971,-0.0277900000000001,-3.92131961788654,-18.3696976580472,124.068026870854,"X.1",-5.55585170180442,-13.5596321323153,0.582430027503648,1.20462314829889,-0.804680511052582,5.59856052342075,-3.2426412874524,-4.79166209618763
2000-05-19,0.6809,0.733509245541838,672552.662551441,0.619659396433471,18.3927918065844,17018.3717832647,0,0,-19.9437844051775,95.176446746813,"X0",-3.92131961788654,-12.4998393667194,0.193019141064819,0.972604960285298,3.64441577586958,5.20436648730516,-2.81259250199849,-8.08769214436181
2000-05-22,0.67395,0.715972830361226,448368.44170096,0.620872930955647,18.4720068710562,16828.6711888432,-0.0069499999999999,-1.02070788662063,-33.3333333333333,-71.2117384179578,"X.1",0,-18.3328335832084,0.0642157649702931,1.18506493506493,-1.38742468793398,2.10741360260266,0,-6.31178997417621
2000-05-23,0.67395,0.701965220240817,604022.294467307,0.620581953970431,18.2274045807042,16632.8774592288,0,0,34.715612940074,-51.0818102211148,"X0",-1.02070788662063,-13.392960407109,-0.529440077009461,0.829403154984549,-4.78913618612382,-3.58525319972902,-1.2643722183416,-4.53617021776837
2000-05-24,0.67395,0.692626813493878,707791.529644871,0.620321302646954,18.0975510538028,16283.2249728192,0,0,17.1797028235654,-31.2258033598169,"X0",0,-10.1855060102881,-0.0322580645161255,0.275036401876725,0.561748091689131,-2.92917767756434,-4.04752331865265,-10.9110002955547
2000-05-25,0.67395,0.686401208995919,471861.019763248,0.620247535097969,18.2515650358685,16128.7499818795,0,0,-33.3333333333333,-43.8327886686939,"X0",0,-4.9020022859078,0.0484027105517856,-0.257358854753104,4.04616723859677,1.81777794942837,1.51361146617795,-6.53169720377353
2000-05-26,0.5211,0.682250805997279,314574.013175498,0.620031690065313,18.4690420239123,16195.563321253,-0.15285,-22.6797240151347,-33.3333333333333,-53.2268578073709,"X.1",0,-1.02070788662063,-0.0806321561038453,-0.529780061004972,1.85566030461984,0.0605476537665223,3.21995221178524,-0.730002000088757
2000-05-29,0.5211,0.628533870664853,282037.342116999,0.619021126710209,18.4826946826082,16104.465547502,0,0,-10.3430892876544,-37.0969685004941,"X0",-22.6797240151347,-23.468938170069,-0.419625564880576,-1.01074923792716,-2.08419426241946,-0.646452898555211,-2.49197908775634,-3.20378959066269
2000-05-30,0.5211,0.592722580443235,188024.894744666,0.617980751140139,18.4807964550722,16031.017031668,0,0,-33.3333333333333,-68.8711995456249,"X0",0,-22.6797240151347,-0.178282009724472,-0.661290322580644,-0.178282009724461,4.16502238107588,-0.239601514105713,-2.19914797408334
2000-05-31,0.5211,0.568848386962157,125349.929829777,0.616820500760093,18.5372226367148,15943.8346877787,0,0,-33.3333333333333,-82.2899929457095,"X0",0,-22.6797240151347,-0.227309628186387,-0.855114553081635,0.936705092818102,4.55341463912343,-0.721790064542458,1.19065036268153
2000-06-01,0.5211,0.552932257974771,83566.6198865182,0.616447000506729,18.3119674244765,16031.3631251858,0,0,-33.3333333333333,-82.2899929457095,"X0",0,-22.6797240151347,0.195280716029289,-0.709562973713911,-4.22849774062571,-3.76159110816707,2.77086040304462,2.44389941718606
2000-06-02,0.5072,0.542321505316514,55711.0799243455,0.616198000337819,18.393710949651,16277.6287501239,-0.0139,-2.66743427365189,-33.3333333333333,-82.2899929457095,"X.1",0,-22.6797240151347,0,-0.629438347320854,3.89520854877627,-1.83452218250577,3.47849802732497,2.70050137208275
