"Date","Close","Close_EMA5","Volume_EMA5","USD_TRY_EMA5","CrudeOil_EMA5","BIST_EMA5","Close_Abs_Change","Close_ROC1","Volume_EMA5_ROC1","Volume_EMA5_ROC5","Increase","Close_ROC1_lag1","Close_ROC5_lag1","USD_TRY_ROC1_lag1","USD_TRY_ROC5_lag1","CrudeOil_ROC1_lag1","CrudeOil_ROC5_lag1","BIST_ROC1_lag1","BIST_ROC5_lag1"
2000-06-19,7.56964,7.98646014443557,30974.5674040748,0.612995128366226,19.7495520796733,15119.6743242632,0,0,-6.91158091919918,-45.1537579112298,"X0",-4.54546600925588,-12.4999277541004,-0.341685649202732,-0.130441871840847,-2.2168952060311,6.91333822130415,-4.10676986934403,-12.817441128658
2000-06-20,7.56964,7.84752009629038,27668.3782693832,0.613530085577484,19.6585927197822,14927.7495495088,0,0,-10.6738831621476,-33.9707034667573,"X0",0,-9.99998811039734,0.342857142857141,0.146651458367282,-1.64351553179266,-0.0111094922602516,1.34133255292167,-8.54566868579398
2000-06-21,7.68979,7.75489339752692,24884.5855129221,0.61415339038499,19.8853851465215,14867.9063663392,0.120150000000001,1.58726174560482,-10.0612790867526,-25.3539842278815,"X1",0,-7.35288357975131,0.130165961601027,0.539127593530464,4.42732676020553,2.05215500510385,1.40485014335907,-5.5428387706662
2000-06-22,7.68979,7.73319226501795,20057.3903419481,0.615735593589993,19.7285544310143,14798.3575775595,0,0,-19.3983346375907,-47.9940974198301,"X0",1.58726174560482,-5.88233134240674,0.568735781605469,1.06139777922925,-4.54338149866978,-3.49174890915003,-0.603191435983455,-3.45536593975732
2000-06-23,7.68979,7.7187248433453,15840.5935612987,0.617623729059995,19.8199916206762,14827.2883850396,0,0,-21.0236561624387,-52.393982047064,"X0",0,-3.03035270677545,0.40394247859104,1.10641067360884,3.02846376747993,-1.22563400353663,1.54093726422752,-0.54035742301561
2000-06-26,7.56964,7.70907989556353,14968.7290408658,0.619382486039997,19.9095027471175,14861.8189233598,-0.120150000000001,-1.56246139361414,-5.50398895760461,-51.6741304387139,"X.1",0,1.58726174560482,0.241390408754435,1.69795918367346,0.428233634120247,1.44630942386234,0.307218939681492,4.03779422216648
2000-06-27,7.32933,7.66259993037569,11862.8193605772,0.620454990693331,19.837281164745,14785.4992822398,-0.24031,-3.17465559788841,-20.7493212804456,-57.1249921297188,"X.1",-1.56246139361414,0,-0.0481618237277198,1.30165961601041,-1.96971654215528,1.10986095469893,-1.99599755674146,0.611665371736611
2000-06-28,7.44948,7.55150995358379,10244.5462403848,0.620669993795554,19.8623427764967,14744.8295214932,0.120150000000001,1.63930400186648,-13.6415557803256,-58.8317585797642,"X1",-3.17465559788841,-3.17465559788841,-0.240925152585939,0.926226844328898,1.11526840367041,-2.09697934556172,0.209323399526813,-0.57451000866545
2000-06-29,7.56964,7.51749996905586,25716.6974935899,0.621079995863703,19.8544318509978,14759.9463476622,0.120159999999999,1.61299849116984,151.028175286209,28.2155706956846,"X1",1.63930400186648,-3.12505282979119,0.128803735308328,0.484730974309259,-0.370903332615874,2.1824328364828,0.863982585319051,0.893087372759608
2000-06-30,7.44948,7.53487997937058,22357.1316623933,0.620819997242469,20.0016932339985,14641.6142317748,-0.120159999999999,-1.58739385228359,-13.0637529645244,41.1382191953686,"X.1",1.61299849116984,-1.56246139361414,-0.257276089403448,-0.177019633086577,2.30664345939558,1.46653984484024,-2.60463361500671,-3.22603400032918
2000-07-03,7.44948,7.50641331958038,17010.4211082622,0.620679998161646,20.055462155999,14583.1161545165,0,0,-23.9150112584645,13.6397155818798,"X0",-1.58739385228359,-3.12505282979119,0.0161212316620972,-0.401348531064386,-0.65635880106913,0.370734038462237,0.424645694709111,-3.11274352215006
2000-07-04,7.20918,7.48743554638692,13038.2807388414,0.62091999877443,20.1021414373327,14504.8907696777,-0.2403,-3.22572850722467,-23.3512171400119,9.90878595159723,"X.1",0,-1.58739385228359,0.161186331399098,-0.192740122068758,0.161186331399109,2.55251173040675,-0.813486961258446,-1.94370751855755
2000-07-05,7.32933,7.39468369759128,10894.8538258943,0.62104666584962,20.1321776248884,14403.5571797851,0.12015,1.66662505305735,-16.4394904196365,6.34784177112623,"X1",-3.22572850722467,-1.63930400186647,-0.0160926939169599,0.0322009338270774,-0.0160926939169682,1.40506956797815,-1.02833478761455,-3.15477420450384
2000-07-06,7.44948,7.37289913172752,10486.9025505962,0.620964443899747,19.768097083259,14481.7981198567,0.120150000000001,1.63930400186648,-3.74444009820951,-59.2214258723922,"X1",1.66662505305735,-1.61286425361234,-0.0804764204088114,-0.176877311464864,-5.70671420965963,-4.0258566502391,3.0800182242099,-1.02703280149396
2000-07-07,7.32933,7.39842608781835,8669.60170039747,0.621142962599831,19.3916597221726,14381.3054132378,-0.120150000000001,-1.61286425361234,-17.3292432291689,-61.2222093991577,"X.1",1.63930400186648,-1.58739385228359,0.112757731958768,0.193454779945202,-2.10689258619356,-8.16620694222014,-3.12850963364549,-1.55939451369148
2000-07-10,7.20918,7.37539405854557,35663.7344669316,0.622095308399888,19.2260131481151,14368.8269421586,-0.12015,-1.63930400186647,311.365316416977,109.658151552811,"X.1",-1.61286425361234,-1.61286425361234,0.402252614641987,0.580270793036758,1.37313134949514,-6.29013539651836,1.15335902151715,-0.845078016772984
2000-07-11,7.20918,7.31998937236371,25210.1563112878,0.622130205599925,18.9750480987434,14535.4246281057,0,0,-29.3115073670614,93.3549124784982,"X0",-1.63930400186647,-3.22572850722467,-0.288461538461542,0.128741551335697,-2.23132176608068,-8.52854348741056,3.65835719370017,3.62534184900937
2000-07-12,7.08902,7.28305291490914,22599.4375408585,0.62245347039995,18.8187220658289,14377.3464187371,-0.12016,-1.66676376508841,-10.3558214324134,107.432223525068,"X.1",0,0,0.144648023143686,0.289715113471757,0.178378116785689,-8.35062957322735,-5.43042999283054,-0.983741159885042
2000-07-13,7.08902,7.21837527660609,16472.9583605723,0.6232356469333,18.860460043886,14204.1376124914,0,0,-27.1089896339669,57.0812571309326,"X0",-1.66676376508841,-3.27874444185212,0.272829401380201,0.644329896907217,2.3660669175033,-0.504203375473531,-1.44703257690139,-5.33232046387964
2000-07-14,6.84872,7.17525685107073,14244.6389070482,0.624690431288867,19.1571640292573,13934.1250749943,-0.2403,-3.38974921780443,-13.5271358352823,64.3055748039171,"X.1",0,-4.83872699839453,0.448143405889889,0.981496379726467,4.25801691897608,5.96491133944621,-3.34557199885695,-5.54444469518318
2000-07-17,6.72857,7.06641123404715,9846.09260469882,0.625893620859244,19.3476493528382,13796.6867166629,-0.12015,-1.75434241726921,-30.8786086544673,-72.391863185757,"X.1",-3.38974921780443,-6.55735244558506,0.111536010197566,0.689102564102559,-0.111146148071066,4.41340226264268,0.953479517100807,-5.7310893085339
2000-07-18,6.60841,6.95379748936477,7948.39506979921,0.62692908057283,19.3624562352255,13465.0511444419,-0.12016,-1.78581778892098,-19.2736104675064,-68.4714566159181,"X.1",-1.75434241726921,-6.66663892426045,0.111411745981225,1.09289617486339,-1.70589732074519,4.9745365130023,-5.32495279847889,-13.9006847979167
2000-07-19,6.60841,6.83866832624318,6081.26337986614,0.628219387048553,19.6242214901503,13222.3540962946,0,0,-23.4906754575831,-73.0910852587744,"X0",-1.78581778892098,-8.33340268934885,0.286168521462643,1.23575670036913,3.89686093336091,8.87104609460573,-0.506335837672586,-9.41762397065968
2000-07-20,6.72857,6.76191555082879,4836.50891991076,0.629846258032369,19.7134816601002,13227.7893975297,0.12016,1.8182891194705,-20.4686819531039,-70.63970651752,"X1",0,-6.77963949883058,0.364616360177547,1.32842509603073,-1.26937238457173,5.00458827563607,3.93893048262694,-4.46725724000773
2000-07-21,6.84872,6.75080036721919,5546.33927994051,0.630764172021579,19.6644271067335,13126.3362650198,0.12015,1.78566916893188,14.6765026547877,-61.0636723322191,"X1",1.8182891194705,-5.08462382670664,-0.0789764650134173,0.796685787125558,-1.63726104592187,-0.932904626762198,-2.38113222939481,-3.51400989988129
2000-07-24,7.08902,6.78344024481279,5237.22618662701,0.630576114681053,19.1091220711557,13284.7108433466,0.2403,3.50868483453842,-5.57328136112182,-46.8090907033755,"X1",1.78566916893188,0,-0.379386658235863,0.302403310520454,-8.01277992108686,-8.76953380418905,5.24651737193608,0.589048359650074
2000-07-25,7.20918,6.88530016320853,5255.81745775134,0.630984076454035,18.6404267141038,13429.7672288977,0.12016,1.69501567212394,0.354983162113633,-33.8757395474543,"X1",3.50868483453842,5.35700750679564,0.253887654712797,0.445151033386331,-1.64166904464101,-8.70992111724019,0.870641828156684,7.17165894117848
2000-07-26,7.08902,6.99326010880569,5676.21163850089,0.630856050969357,18.3020411427358,13578.3848192651,-0.12016,-1.66676376508841,7.99864500867611,-6.66065118485571,"X.1",1.69501567212394,9.09099163036191,-0.189933523266853,-0.0317057704502184,-0.439280584415015,-12.5199178548555,1.13514112368331,8.93980981333067
2000-07-27,7.08902,7.02518007253713,6422.47442566726,0.630604033979571,18.0423877618239,13618.4798795101,0,0,13.1471980731758,32.7915348036981,"X0",-1.66676376508841,7.27270251089142,-0.07928956549319,-0.473858790080556,-0.579786862839564,-11.90891193355,-1.27525833079892,3.47474744422774
2000-07-28,7.08902,7.04646004835808,6936.64961711151,0.630902689319714,17.9264685078826,13650.1532530067,0,0,8.00587370794904,25.0671707408767,"X0",0,5.35700750679564,0.222186954451667,-0.173885551691448,0.978988797689187,-9.56586722141592,0.108258684967226,6.11346987603136
2000-07-31,7.32933,7.06064669890539,5515.09974474101,0.632468459546476,17.9213816719217,13810.1721686712,0.24031,3.38989028102615,-20.4933209955392,5.30573911097323,"X1",0,3.50868483453842,0.649247822644514,0.856870834655676,1.22397586160322,-0.485062320707379,3.0386845079666,3.88745031783353
2000-08-01,7.32933,7.15020779927026,17961.3998298273,0.633378973030984,17.7554331146145,13830.1914457808,0,0,225.676790287513,241.743220235658,"X0",3.38989028102615,3.38989028102615,-0.0629326620516153,0.53814498258942,-2.72271976295515,-1.57882523653006,-1.83988772990635,1.09585506578775
2000-08-02,7.44948,7.20991519951351,11974.2665532182,0.63441931535399,17.7330670764097,13920.2142971872,0.120150000000001,1.63930400186648,-33.3333333333333,110.955251773887,"X1",0,1.66662505305735,0.204659949622161,0.935616872819522,1.51977761574918,0.357810121490327,1.65844402003428,1.61895468454742
2000-08-03,7.08902,7.289770133009,11156.5110354788,0.636246210235993,17.8499027176064,13981.6395314581,-0.360460000000001,-4.83872699839453,-6.82927437855997,73.7104781747685,"X.1",1.63930400186648,5.08476488992838,0.534171249018079,1.55530868116173,2.23446129892951,3.19859846564656,0.029999446818708,2.96247737919082
2000-08-04,7.08902,7.222853422006,10955.3406903192,0.638164140157329,18.033175145071,14000.0163543054,0,0,-1.80316538494754,57.9341799720472,"X0",-4.83872699839453,0,0.328176277543365,1.66270783847982,1.74824954403372,3.98476826020099,-0.480130795229032,2.35731213767456
2000-08-07,6.72857,7.17824228133734,9936.22712687948,0.639542760104886,18.4365527633806,13929.6775695369,-0.360449999999999,-5.08462382670664,-9.3024360651813,80.1640511824703,"X.1",0,0,0.0467289719626117,1.05412208936437,4.58478715980459,7.43724264717375,-1.76514967474711,-2.4147553362618
2000-08-08,6.60841,7.02835152089156,8236.15141791965,0.640461840069924,18.4806661755871,13774.6983796913,-0.12016,-1.78581778892098,-17.1098716570275,-54.1452698790079,"X.1",-5.08462382670664,-8.19665644745153,0,1.11775818639798,-3.50467289719626,6.5736197290837,-2.35158459641744,-2.92345548703951
2000-08-09,6.72857,6.8883710139277,6833.4342786131,0.641841226713283,18.5773614503914,13594.1589197942,0.12016,1.8182891194705,-17.031220871615,-42.9323353689956,"X1",-1.78581778892098,-9.83609688743718,0.358088120815813,1.2725844461901,1.08708149699607,6.11938319802288,-1.72049367459008,-6.15009935986996
2000-08-10,6.48826,6.83510400928514,5348.95618574207,0.643060817808855,18.9152159669276,13364.0059465295,-0.24031,-3.57148695785286,-21.7237487381282,-52.0552960622559,"X.1",1.8182891194705,-9.67731975923152,0.139621470679493,0.875136740115633,4.36942004241493,8.33547063207746,-2.48906528185426,-8.51353008864552
2000-08-11,6.48826,6.71948933952343,4986.30412382805,0.64320721187257,19.3325739779517,13224.3672976863,0,0,-6.77986600228081,-54.4851751782193,"X0",-3.57148695785286,-8.47451410773279,-0.309837335398916,0.233644859813076,2.94199993109054,9.606504881596,0.320760712043828,-7.77728779484169
2000-08-14,6.84872,6.64241289301562,3324.2027492187,0.644004807915047,19.5638866519678,13250.9115317909,0.36046,5.55557268050294,-33.3333333333333,-66.544617924181,"X1",0,-8.47451410773279,0.326340326340325,0.513778608127039,-0.698051151146242,4.07000709025703,2.77255700810114,-3.51729639567771
2000-08-15,6.84872,6.71118192867708,13013.4684994791,0.644269871943365,19.9075617679785,13362.6376878606,0,0,291.476377382148,58.0042405627138,"X0",5.55557268050294,1.78566916893188,-0.123915737298623,0.389226218278072,2.83823763219478,10.9108227399447,2.12033974744438,0.901242801569138
2000-08-16,6.60841,6.75702795245139,8675.64566631942,0.64387991462891,20.0607001786524,13238.4484585737,-0.24031,-3.50883084722401,-33.3333333333333,26.9587927913783,"X.1",0,3.6364269166108,-0.263647642679906,-0.232702451132477,-1.10675394000226,8.50378823395037,-4.38698698448193,-1.83638276198738
2000-08-17,6.48826,6.70748863496759,6666.09711087961,0.643553276419273,20.1885401191016,13149.9123057158,-0.12015,-1.81813779714031,-23.1631008541678,24.6242608725877,"X.1",-3.50883084722401,-1.78581778892098,-0.0310993624630661,-0.40278853601858,0.379256086948983,4.35556258829026,-0.132639777922671,0.535815308787398
2000-08-18,6.60841,6.63441242331173,5576.06474058641,0.643402184279516,20.3058980794011,13087.0815371439,0.12015,1.85180618532549,-16.3518825507985,11.8276102321974,"X1",-1.81813779714031,0,0.031109037175296,-0.0621600621600553,0.471497567527644,1.85113617149356,-0.0880300689748742,0.126148215269264
2000-08-21,6.48826,6.62574494887449,14528.7098270576,0.644434789519677,20.4311103862674,13123.6910247626,-0.12015,-1.81813779714031,160.554898534583,337.058474561227,"X.1",1.85180618532549,1.85180618532549,0.528689161872175,0.139405204460968,0.686060309589554,3.27077925501955,1.81685340032188,-0.804945880938065
2000-08-22,6.24795,6.57991663258299,12365.8065513717,0.645723193013118,20.6375072575116,13007.8006831751,-0.24031,-3.70376649517744,-14.887098038518,-4.97685876853903,"X.1",-1.81813779714031,-5.26317326449322,0.278422273781906,0.542803970223317,1.78306880993118,2.21117235169539,-3.18930719388099,-5.96249546411072
2000-08-23,6.24795,6.46926108838866,11217.8710342478,0.647182128675412,20.5237121716744,12909.1571221167,0,0,-9.28314309588298,29.3030105851122,"X0",-3.70376649517744,-8.77200411171722,0.277649236464603,1.08847768620743,-3.58274686903526,-0.347891589409669,-0.502112551483166,-2.14163588033012
2000-08-24,6.60841,6.39549072559244,7478.58068949855,0.647988085783608,20.6158721144496,13001.3814147445,0.36046,5.76925231475924,-33.3333333333333,12.1882949663739,"X1",0,-5.45456471375111,-0.0769112444239434,1.04215274537252,2.48357789729486,1.74118650650403,3.7284836928005,1.6418147452678
2000-08-25,6.36811,6.46646381706163,20349.3871263324,0.648225390522405,20.5833750762997,13053.830943163,-0.2403,-3.63627559428063,172.102260725849,264.941729930351,"X.1",5.76925231475924,1.85180618532549,-0.138546798029541,0.870782148965954,-1.35484807063318,-0.108239218165533,-0.20552365683465,1.5222869099219
2000-08-28,6.48826,6.43367921137442,18127.2580842216,0.648583593681604,20.6546097175332,13053.0606287753,0.120150000000001,1.88674504680354,-10.919881902661,24.7685327878337,"X1",-3.63627559428063,-3.63627559428063,0.0924926776630081,0.433101314771852,1.35828455471218,0.558681935359263,-0.814744280033097,-1.10169729125984
2000-08-29,6.48826,6.45187280758295,12825.5053894811,0.649155729121069,20.8948601450221,13022.2704191835,0,0,-29.2474055927703,3.71749983472222,"X0",1.88674504680354,0,0.154012012937009,0.308499151627333,2.78059240915514,1.5442059474589,-0.695934266660128,1.44544232084796
2000-08-30,6.48826,6.46400187172197,8550.3369263207,0.650403819414046,21.0552220966814,13117.5202794557,0,0,-33.3333333333333,-23.7793258612371,"X0",0,3.8462215606719,0.399815469783184,0.430702968774039,0.00273679588384261,5.32034641888732,2.67987275368827,4.68971126986037
2000-08-31,6.48826,6.47208791448131,5700.22461754714,0.650969212942698,21.2794720644543,13181.0201863038,0,0,-33.3333333333333,-23.7793258612371,"X0",0,3.8462215606719,-0.122530249655387,0.384852216748777,1.64683237878688,4.4604395959422,0,0.926676591462202
2000-09-01,6.48826,6.47747860965421,22329.1497450314,0.652346141961798,21.4186187096362,13164.7001242025,0,0,291.724032703818,9.72885623733217,"X0",0,-1.81813779714031,0.460052139242448,0.986588561738856,-0.1429493741984,5.74378163657257,-1.32221021609526,-0.202679133928579
2000-09-04,6.36811,6.48107240643614,16470.099830021,0.652564094641199,21.5447924730908,13133.183416135,-0.120150000000001,-1.85180618532551,-26.2394671624888,-9.14180317012787,"X.1",0,1.88674504680354,-0.320561746298274,0.569844447866939,0.461945921152304,4.80866087011547,-0.471441647388147,0.142741994802132
2000-09-05,6.36811,6.44341827095743,14950.0665533473,0.652642729760799,21.6266829820605,13153.0222774234,0,0,-9.22904713608961,16.5651262803938,"X0",-1.85180618532551,-1.85180618532551,-0.0306278713629369,0.384437951714602,-0.0306278713629347,1.9419695414735,0.93763269740593,1.7901053107512
2000-09-06,6.60841,6.41831551397162,9966.71103556487,0.653861819840533,21.8186649880404,13157.8915182822,0.2403,3.77349009360706,-33.3333333333333,16.5651262803938,"X1",0,-1.85180618532551,0.536151960784306,0.520753561035374,1.89149253545034,3.86735164843697,-0.190029334404644,-1.05492778039108
2000-09-07,7.20918,6.48168034264775,58611.4740237099,0.655774546560355,22.2191233253602,13118.4710121882,0.60077,9.09099163036191,488.072372265663,928.230955027365,"X1",3.77349009360706,1.85180618532549,0.502818832850826,1.15013034810611,3.68159554438351,5.94656510050729,-0.972080776874806,-2.01675380710279
2000-09-08,6.84872,6.72418022843183,139510.316015807,0.657649697706904,22.6150642169068,12844.7940081254,-0.36046,-5.0000138712031,138.025605633755,524.790095497701,"X.1",9.09099163036191,11.1111453610059,0.272892662219531,0.961685238894821,1.68073556779225,7.88146257863794,-5.6918026048285,-6.35559082124205
2000-09-11,6.48826,6.76569348562122,128242.544010538,0.659799798471269,22.5212704779379,12620.6793387503,-0.36046,-5.26317326449322,-8.07665864938061,678.638534884792,"X.1",-5.0000138712031,5.55557268050294,0.40822497732084,1.69984686064319,-4.58523294751907,2.46152935660367,-1.01639040320587,-6.86832209270742
2000-09-12,6.00765,6.67321565708082,105278.029340358,0.662133198980846,22.8246309852919,12268.0528925002,-0.48061,-7.40737886582844,-17.9070953772503,604.197730255501,"X.1",-5.26317326449322,1.88674504680354,0.406565276313797,2.14460784313724,4.91485887034392,7.53030316380593,-5.00844119302196,-12.3545597186323
2000-09-13,6.30803,6.45136043805388,87136.019560239,0.663488799320564,22.8288659901946,12055.6619283335,0.30038,4.99995838639068,-17.2324747089132,774.270551732722,"X1",-7.40737886582844,-5.6603921728739,-0.0899820035992702,1.50845649855249,-2.53513326930514,2.85870200326278,0.588784723423392,-11.6706651082997
2000-09-14,6.24795,6.40358362536925,78900.3463734927,0.664325866213709,22.7272839934631,11960.304618889,-0.0600799999999992,-0.952436814663203,-9.4515141135783,34.6158711885925,"X.1",4.99995838639068,-4.54542015401588,-0.0300210147102939,0.970285021224996,-1.37150848067393,-2.15429686481865,1.19260107575696,-9.73984691283418
