"Date","Close","Close_EMA5","Volume_EMA5","USD_TRY_EMA5","CrudeOil_EMA5","BIST_EMA5","Close_Abs_Change","Close_ROC1","Volume_EMA5_ROC1","Volume_EMA5_ROC5","Increase","Close_ROC1_lag1","Close_ROC5_lag1","USD_TRY_ROC1_lag1","USD_TRY_ROC5_lag1","CrudeOil_ROC1_lag1","CrudeOil_ROC5_lag1","BIST_ROC1_lag1","BIST_ROC5_lag1"
2000-05-10,2.80621,2.80621,3788027,0.6143,17.26183,17777.13,0,0,0,0,"X0",0,0,0,0,0,0,0,0
2000-05-11,2.68286,2.80621,3788027,0.6143,17.26183,17777.13,-0.12335,-4.39560831156614,0,0,"X.1",0,0,0,0,0,0,0,0
2000-05-12,2.77538,2.76509333333333,3401601.33333333,0.615166666666667,17.493873,17816.9866666667,0.0925200000000004,3.44855862773311,-10.2012384459421,-10.2012384459421,"X1",-4.39560831156614,-4.39560831156614,0.423245971023937,0.423245971023937,4.03276477638813,4.03276477638813,0.672605758072308,0.672605758072308
2000-05-15,2.7137,2.76852222222222,2862902.22222222,0.615444444444444,17.7445553333333,17730.4777777778,-0.0616800000000004,-2.22239837427669,-15.8366327597603,-24.4223385360711,"X.1",3.44855862773311,-1.09863481350291,-0.145890744042797,0.276737750284883,1.60352855243741,5.70095986346756,-1.89554498874095,-1.23568877540976
2000-05-16,2.7137,2.75024814814815,2246375.14814815,0.615262962962963,17.9623062222222,17491.3285185185,0,0,-21.5350377420685,-40.698016456901,"X0",-2.22239837427669,-3.29661714554507,-0.178571428571427,0.0976721471593757,0.832449117391721,6.58086657092557,-3.10084716126365,-4.29821911635906
2000-05-17,2.62119,2.73806543209877,2051020.7654321,0.616208641975309,18.1002418148148,17491.7290123457,-0.0925099999999999,-3.40899878394811,-8.69642734772482,-45.8551703714863,"X.1",0,-3.29661714554507,0.520409822735401,0.618590265342671,-0.117921656753898,6.45518464728247,2.81842799313232,-1.60093333400837
2000-05-18,2.55951,2.69910695473251,2401295.17695473,0.618039094650206,18.1429092098765,17302.9226748971,-0.06168,-2.35312968537191,17.0780529103439,-36.6082877193132,"X.1",-3.40899878394811,-6.59323429109013,0.582430027503648,1.20462314829889,-0.804680511052582,5.59856052342075,-3.2426412874524,-4.79166209618763
2000-05-19,2.55951,2.65257463648834,2540805.45130316,0.619659396433471,18.3927918065844,17018.3717832647,0,0,5.80979280212215,-25.3056074971213,"X0",-2.35312968537191,-4.59770543375353,0.193019141064819,0.972604960285298,3.64441577586958,5.20436648730516,-2.81259250199849,-8.08769214436181
2000-05-22,2.467,2.62155309099223,1693870.30086877,0.620872930955647,18.4720068710562,16828.6711888432,-0.0925099999999999,-3.61436368679942,-33.3333333333333,-40.833805369924,"X.1",0,-7.7780339989479,0.0642157649702931,1.18506493506493,-1.38742468793398,2.10741360260266,0,-6.31178997417621
2000-05-23,2.467,2.57003539399482,1880747.86724585,0.620581953970431,18.2274045807042,16632.8774592288,0,0,11.0325782488322,-16.2763232670071,"X0",-3.61436368679942,-9.09090909090908,-0.529440077009461,0.829403154984549,-4.78913618612382,-3.58525319972902,-1.2643722183416,-4.53617021776837
2000-05-24,2.467,2.53569026266321,2005332.91149723,0.620321302646954,18.0975510538028,16283.2249728192,0,0,6.62422892622103,-2.2275666197481,"X0",0,-9.09090909090908,-0.0322580645161255,0.275036401876725,0.561748091689131,-2.92917767756434,-4.04752331865265,-10.9110002955547
2000-05-25,2.467,2.51279350844214,1336888.60766482,0.620247535097969,18.2515650358685,16128.7499818795,0,0,-33.3333333333333,-44.326352691041,"X0",0,-5.88244270731995,0.0484027105517856,-0.257358854753104,4.04616723859677,1.81777794942837,1.51361146617795,-6.53169720377353
2000-05-26,2.43616,2.49752900562809,891259.071776548,0.620031690065313,18.4690420239123,16195.563321253,-0.03084,-1.25010133765707,-33.3333333333333,-64.9221835808236,"X.1",0,-3.61436368679942,-0.0806321561038453,-0.529780061004972,1.85566030461984,0.0605476537665223,3.21995221178524,-0.730002000088757
2000-05-29,2.43616,2.47707267041873,1998537.7145177,0.619021126710209,18.4826946826082,16104.465547502,0,0,124.237573316815,17.9864664663326,"X0",-1.25010133765707,-4.81928181566002,-0.419625564880576,-1.01074923792716,-2.08419426241946,-0.646452898555211,-2.49197908775634,-3.20378959066269
2000-05-30,2.43616,2.46343511361249,1332358.47634513,0.617980751140139,18.4807964550722,16031.017031668,0,0,-33.3333333333333,-29.1580493298005,"X0",0,-1.25010133765707,-0.178282009724472,-0.661290322580644,-0.178282009724461,4.16502238107588,-0.239601514105713,-2.19914797408334
2000-05-31,2.43616,2.45434340907499,888238.984230089,0.616820500760093,18.5372226367148,15943.8346877787,0,0,-33.3333333333333,-55.7061583571724,"X0",0,-1.25010133765707,-0.227309628186387,-0.855114553081635,0.936705092818102,4.55341463912343,-0.721790064542458,1.19065036268153
2000-06-01,2.43616,2.44828227271666,592159.322820059,0.616447000506729,18.3119674244765,16031.3631251858,0,0,-33.3333333333333,-55.7061583571724,"X0",0,-1.25010133765707,0.195280716029289,-0.709562973713911,-4.22849774062571,-3.76159110816707,2.77086040304462,2.44389941718606
2000-06-02,2.40533,2.44424151514444,394772.881880039,0.616198000337819,18.393710949651,16277.6287501239,-0.0308299999999999,-1.26551622225141,-33.3333333333333,-55.7061583571724,"X.1",0,-1.25010133765707,0,-0.629438347320854,3.89520854877627,-1.83452218250577,3.47849802732497,2.70050137208275
