"Date","Close","Volume","USD_TRY","CrudeOil","BIST100"
2001-06-14,2.85363,81446,1.2075,35.0658,12016.98
2001-06-15,2.85363,101046,1.1945,34.055195,11839.75
2001-06-19,2.55325,63253,1.24,34.0752,10794.4
2001-06-20,2.49317,27224,1.27,33.655,10822.4
2001-06-21,2.46314,42479,1.2805,34.01008,10982.98
2001-06-22,2.46314,22055,1.285,34.47655,11119.75
2001-06-25,2.46314,63311,1.3075,35.629375,10805.48
2001-06-26,2.49317,16804,1.273,34.34554,11039.38
2001-06-27,2.52321,26624,1.259,32.24299,11164.22
2001-06-29,2.49317,6974,1.265,33.20625,11204.24
2001-07-02,2.73348,132922,1.28,33.216,11513.57
2001-07-04,2.82359,105707,1.276,33.1122,11082.27
2001-07-05,2.88367,24935,1.279,34.55858,11175.75
2001-07-06,2.79356,52866,1.345,37.94245,10168.8
2001-07-09,2.79356,35430,1.315,36.28085,10048.02
2001-07-10,2.79356,74655,1.317,36.20433,9469.46
2001-07-12,2.46314,52658,1.355,36.314,9122.56
2001-07-13,2.52321,55463,1.345,35.76355,8940.84
2001-07-16,2.40306,20749,1.365,35.5719,9080.01
2001-07-18,2.37302,59000,1.385,34.47265,9105.92
2001-07-19,2.40306,27532,1.335,32.9745,9715.37
2001-07-20,2.46314,77018,1.3275,33.970725,9684.55
2001-07-23,2.49317,29346,1.3225,34.5437,10034.94
2001-07-25,2.64337,30711,1.33,35.6972,9535.23
2001-07-26,2.55325,22971,1.32,35.2836,9857.23
2001-07-27,2.58329,24585,1.32,35.6664,9765.1
2001-07-30,2.52321,11327,1.335,35.55105,9832.59
2001-07-31,2.52321,76860,1.33,35.0455,9914.61
2001-08-02,2.55325,22971,1.34,37.1314,10066.86
2001-08-07,2.64337,24044,1.3585,37.95649,9639.95
2001-08-08,2.55325,28822,1.375,37.8675,9577.66
2001-08-10,2.52321,81238,1.3905,39.003525,9400.63
2001-08-13,2.49317,90884,1.3995,38.93409,9075.65
2001-08-14,2.46314,90976,1.4625,40.964625,8919.92
2001-08-15,2.34298,44227,1.475,40.651,9233.62
2001-08-16,2.34298,22172,1.4525,39.7985,9537.9
2001-08-17,2.40306,107247,1.4,37.352,9736.95
2001-08-20,2.31294,15680,1.433,38.94894,9654.76
2001-08-21,2.34298,40731,1.441,40.21831,9654.86
2001-08-22,2.31294,20565,1.4575,38.434275,9625.95
2001-08-23,2.31294,14806,1.4735,39.239305,9891.63
2001-08-24,2.37302,60048,1.457,39.1933,10049.66
2001-08-27,2.40306,26017,1.422,37.92474,10293.55
2001-08-29,2.46314,107813,1.378,37.2749,9990.2
2001-08-31,2.34298,15056,1.37,37.264,9878.88
2001-09-04,2.19279,12975,1.43,38.5099,9598.55
2001-09-05,2.28291,19841,1.4175,38.201625,9630.41
2001-09-06,2.25287,1923,1.395,38.4741,9805.75
2001-09-10,2.22283,4003,1.4375,39.718125,9517.92
2001-09-25,1.38176,12667,1.56,34.0236,7644.94
2001-09-26,1.32168,0,1.55,34.689,7477.42
2001-09-27,1.29164,11194,1.539,34.99686,7414.41
2001-10-01,1.38176,34281,1.55,36.084,7729.37
2001-10-02,1.4118,85108,1.573,35.84867,7843.5
2001-10-03,1.4118,25642,1.595,35.2176,7669.85
2001-10-04,1.4118,68912,1.61,36.4343,7805.05
2001-10-05,1.38176,20715,1.6,35.824,7598.91
2001-10-08,1.29164,12892,1.615,36.25675,7499.02
2001-10-09,1.44184,86798,1.6285,36.60868,7637.58
2001-10-10,1.47187,277080,1.64,36.9492,8048.28
2001-10-11,1.50191,48963,1.58,36.8772,8626.53
2001-10-12,1.47187,86898,1.59,35.775,8431.49
2001-10-15,1.6521,213087,1.615,35.99835,8577.1
2001-10-16,1.59203,63652,1.639,36.058,8631.39
2001-10-17,1.62207,59765,1.63,35.5503,8960.64
2001-10-18,1.71218,176408,1.631,34.75661,8818.09
2001-10-19,1.68214,159863,1.651,36.04133,8822.63
2001-10-22,1.74222,172347,1.635,35.5776,9305.31
2001-10-23,1.74222,52009,1.61,35.1785,9667.37
2001-10-24,1.86237,197581,1.615,36.06295,9578.17
2001-10-25,1.95249,117808,1.6125,35.491125,9342.87
2001-10-26,1.92245,86606,1.6125,35.523375,9915.52
2001-10-30,1.86237,65866,1.6,34.992,9919.81
2001-10-31,1.77226,17453,1.5975,33.83505,9848.76
2001-11-01,1.74222,51118,1.577,32.15503,9634.61
2001-11-02,1.80229,67922,1.565,31.5817,10069.72
2001-11-05,1.83233,52991,1.56,31.2312,10291.85
2001-11-06,1.89241,124991,1.54,30.6768,10456.16
2001-11-07,1.89241,156267,1.565,31.44085,10363.44
2001-11-08,1.95249,230681,1.544,32.68648,10457.31
2001-11-12,2.10268,939944,1.5625,33.125,10327.83
2001-11-13,2.01256,239894,1.5635,33.881045,10165.8
2001-11-14,2.01256,97742,1.55,30.597,10636.17
2001-11-15,2.10268,249399,1.5195,26.515275,11193.28
2001-11-16,2.10268,602166,1.5155,27.324465,11370.89
2001-11-19,2.16275,126971,1.463,25.92436,12263.22
2001-11-20,2.16275,123792,1.463,28.01645,11794.85
2001-11-21,2.13272,209000,1.505,28.5348,11617.16
2001-11-22,2.10268,37960,1.5,28.44,11856
2001-11-23,2.13272,81421,1.493,28.30728,11719.4
2001-11-26,2.10268,57934,1.475,27.56775,12062.84
2001-11-27,2.22283,598429,1.475,28.733,11721.91
2001-11-28,2.10268,103768,1.4825,28.49365,11129.27
2001-11-29,2.01256,46832,1.505,28.0231,10961.03
2001-11-30,2.07264,23100,1.479,28.75176,11633.93
2001-12-03,2.0426,28913,1.4825,29.783425,11467.24
2001-12-04,2.07264,36071,1.48,29.082,11308.43
2001-12-05,2.10268,75903,1.456,28.37744,11930.64
2001-12-06,2.19279,100613,1.451,26.90154,12687.29
2001-12-07,2.22283,280359,1.456,27.72224,12662.84
2001-12-10,2.25287,78833,1.445,26.54465,12645.29
2001-12-11,2.19279,27473,1.438,25.99904,12549.85
2001-12-12,2.13272,42895,1.43,26.2548,12719.11
2001-12-13,2.19279,71675,1.41,25.5492,12655.77
2001-12-14,2.13272,9155,1.45,27.8835,12761.86
2001-12-19,2.16275,45059,1.475,29.205,12788.89
2001-12-20,2.19279,54747,1.485,28.6308,12679.17
2001-12-21,2.22283,329322,1.4825,29.08665,12721.2
2001-12-24,2.37302,140712,1.47,28.8414,12686.33
2001-12-25,2.34298,38576,1.449,28.42938,12875.79
2001-12-26,2.34298,51751,1.459,31.03293,13068.43
2001-12-27,2.37302,135486,1.447,30.2423,13608.99
2001-12-28,2.37302,61913,1.4485,29.563885,13782.76
2002-01-07,2.61333,238097,1.4,30.072,14999.51
2002-01-08,2.55325,52633,1.3945,29.633125,14878.91
2002-01-09,2.49317,101745,1.4045,28.34281,14042.8
2002-01-10,2.49317,337786,1.3875,28.27725,13818.59
2002-01-11,2.46314,312535,1.3795,27.14856,13616.21
2002-01-14,2.40306,52600,1.364,25.76596,13638.55
2002-01-15,2.37302,39283,1.366,25.8174,13348.01
2002-01-16,2.34298,65417,1.3745,25.92307,12758.91
2002-01-17,2.31294,67347,1.361,24.45717,12893.57
2002-01-18,2.37302,214177,1.3495,24.291,13012.2
2002-01-21,2.28291,27415,1.325,23.85,12629.37
2002-01-22,2.25287,24644,1.3405,24.58477,12639.15
2002-01-23,2.25287,83585,1.365,26.6175,12910.24
2002-01-24,2.28291,135885,1.3485,26.56545,13026.08
2002-01-25,2.25287,55837,1.36,27.1864,12871.1
2002-01-28,2.19279,51002,1.3305,26.676525,12764.55
2002-01-29,2.16275,18585,1.3195,25.83581,12514.98
2002-01-30,2.10268,39092,1.3265,25.30962,12539.01
2002-02-01,2.22283,50819,1.3075,26.64685,13375.36
2002-02-04,2.25287,23431,1.315,26.39205,13074.69
2002-02-05,2.25287,286801,1.3055,26.201385,12520.61
2002-02-06,2.13272,45750,1.3275,26.25795,12257.41
2002-02-07,2.0426,47048,1.3455,26.42562,11702.06
2002-02-08,1.83233,46041,1.4025,28.41465,11255.27
2002-02-11,1.89241,119664,1.377,29.48157,11675.15
2002-02-12,1.89241,29687,1.3685,28.369005,11616.25
2002-02-13,1.89241,41730,1.3445,28.47651,11826.87
2002-02-14,1.95249,345302,1.355,28.76665,11845.33
2002-02-15,1.92245,54764,1.354,29.111,11478.59
2002-02-18,1.83233,21714,1.351,29.0465,11270.72
2002-02-19,1.83233,36445,1.3845,28.90836,11517.28
2002-02-20,1.83233,59441,1.3705,27.807445,11091.91
2002-02-21,1.83233,9921,1.391,29.14145,11165.82
2002-02-26,1.83233,125790,1.4085,30.155985,10931.75
2002-02-27,1.80229,29196,1.4105,30.029545,11186.75
2002-02-28,1.80229,6450,1.3965,30.35991,11055.67
2002-03-01,1.83233,23412,1.3905,31.1472,11470.86
2002-03-04,1.86237,39941,1.3805,30.992225,11665.3
2002-03-05,1.83233,15206,1.385,32.09045,11418.64
2002-03-06,1.83233,8789,1.3725,31.773375,11346.69
2002-03-07,1.83233,45034,1.3765,32.636815,11621.16
2002-03-08,1.80229,11702,1.3655,32.55352,11704.93
2002-03-11,1.74222,10745,1.367,33.23177,11336.31
2002-03-12,1.68214,12459,1.3655,33.0451,10842.11
2002-03-13,1.62207,26708,1.363,32.93008,10594.02
2002-03-14,1.59203,22671,1.357,33.32792,10614.28
2002-03-15,1.56199,12809,1.3475,33.027225,10771.86
2002-03-18,1.56199,4478,1.3525,33.961275,10604.9
2002-03-19,1.59203,15031,1.367,34.01096,10643.7
2002-03-20,1.59203,18743,1.35,33.615,10776.31
2002-03-21,1.6521,24510,1.3415,34.355815,11471.06
2002-03-22,1.68214,13966,1.344,34.0704,11791.59
2002-03-25,1.71218,14765,1.345,33.61155,12016.53
2002-03-26,1.68214,36304,1.343,34.05848,11639.28
2002-03-27,1.68214,24144,1.335,34.53645,11862.56
2002-03-28,1.74222,51360,1.3395,35.242245,11808.74
2002-03-29,1.71218,12850,1.3475,35.452725,11679.43
2002-04-01,1.6521,12659,1.34,36.0192,11621.55
2002-04-02,1.71218,150150,1.338,37.07598,11827.22
2002-04-03,1.68214,61347,1.32,36.3792,11276.94
2002-04-04,1.68214,18868,1.325,35.2185,11796.06
2002-04-05,1.71218,31044,1.31,34.3351,11863.5
2002-04-08,1.6521,34008,1.32,35.0328,11455.88
2002-04-09,1.6521,10037,1.312,33.87584,11904.49
2002-04-10,1.68214,29279,1.301,33.99513,12030.94
2002-04-11,1.71218,36404,1.295,32.36205,12257.3
2002-04-12,1.74222,467504,1.3065,30.663555,12240.23
2002-04-15,1.77226,18460,1.309,32.16213,12605.92
2002-04-16,1.77226,40240,1.2995,32.162625,12220.26
2002-04-17,1.71218,15014,1.3055,33.86467,12263.26
2002-04-18,1.77226,18543,1.305,34.1649,12010.09
2002-04-19,1.68214,3079,1.306,34.45228,11970.94
2002-04-22,1.71218,2480,1.323,34.75521,11759.72
2002-04-24,1.68214,9879,1.3475,35.54705,11775.13
2002-04-25,1.68214,3471,1.3825,36.954225,11800.49
2002-04-26,1.68214,7832,1.3575,36.801825,12041.19
2002-04-29,1.6521,9288,1.3405,36.957585,11657.26
2002-04-30,1.6521,4836,1.341,36.59589,11441.5
2002-05-01,1.62207,11261,1.3675,36.580625,11479.72
2002-05-02,1.62207,28181,1.3605,35.69952,11321.9
2002-05-03,1.62207,9904,1.37,36.4694,11469.04
2002-05-06,1.59203,10894,1.38,36.0456,11447.25
2002-05-07,1.62207,14606,1.373,36.56299,11655.4
2002-05-08,1.68214,240202,1.3775,38.363375,12117.17
2002-05-09,1.6521,23254,1.3805,38.21224,11944.79
2002-05-10,1.6521,96810,1.3825,38.696175,11638.9
2002-05-13,1.68214,247559,1.3925,39.51915,11669.23
2002-05-14,1.6521,20948,1.402,41.16272,11613.9
2002-05-15,1.6521,20890,1.3955,39.283325,11402.18
2002-05-16,1.62207,12501,1.4045,39.255775,11218.98
2002-05-17,1.53195,33008,1.4625,41.21325,10609.89
2002-05-20,1.53195,11361,1.434,40.62522,10761.73
2002-05-21,1.59203,49129,1.4075,38.466975,10895.7
2002-05-22,1.59203,80839,1.412,37.23444,10603.24
2002-05-23,1.62207,181302,1.4135,36.963025,10774.21
2002-05-24,1.62207,47498,1.4125,36.5555,10894.27
2002-05-27,1.68214,12209,1.401,36.25788,11199.04
2002-05-28,1.62207,17431,1.422,35.93394,10934.65
2002-05-29,1.56199,6525,1.419,36.55344,10806.54
2002-05-30,1.56199,27340,1.4335,35.364445,10508.09
2002-05-31,1.50191,33141,1.4395,36.433745,10413.7
2002-06-03,1.50191,13782,1.4495,36.35346,10316.91
2002-06-04,1.50191,13300,1.4395,36.462535,10386.99
2002-06-05,1.50191,4927,1.4425,35.903825,10383.36
2002-06-06,1.50191,7174,1.45,35.9455,10488.19
2002-06-07,1.44184,14024,1.463,36.20925,10151.02
2002-06-10,1.4118,10620,1.4805,35.961345,9866.48
2002-06-11,1.4118,15980,1.51,36.4212,9721.38
